Datetime,Tweet Id,Text,Username
2022-01-22 17:31:34+00:00,1484941823130816515,"Former Nigeria Vice President, Atiku Abubakar has called on political, traditional and religious leaders to come together in finding https://t.co/vsGxJxuVTk",StrawberryNG
2022-01-22 17:29:05+00:00,1484941197609246728,"SP Lawan,HE Atiku Abubakar and Gov Buni in Katsina State on a condolence visit to Alhaji Dahiru Mangal at his residence in Kofar Kwaya, over the death of his mother..... https://t.co/IvtzfxkaZp",Sheikh__Amir
2022-01-22 17:15:22+00:00,1484937747844452362,Hmmm Alhaji Atiku Abubakar will not like this at all 🙆🏾‍♀️🙆🏾‍♀️😂😂😂 https://t.co/hEIzCKXp87,gloria_adagbon
2022-01-22 17:01:22+00:00,1484934226080378891,"They were at Mangal's house where former Vice President Atiku Abubakar and his entourage were already seated while the Governor of Katsina State, Alhaji Aminu Bello Masari later joined them as they all offered prayers for the repose of the soul of the departed.",SPNigeria
2022-01-22 16:48:01+00:00,1484930864815480838,"@jayB_10 1. Tunubu (Jagaban)= he's too old
2Osibanjo (Be and pastor) = he ha's desam ideology with buhari
3 Peter Obi ( former anabira governor) he's young and lack of experience Nigeria it too big for him.
4 Atiku Abubakar (former vice P and former custom officer he's the best candidate",DANSAB37
2022-01-22 15:41:11+00:00,1484914044683313154,@TheOtitokoro Nothing much Sir. I just think that he does not have the political visibility to topple the PDP candidate. Because the PDP can still present Alhaji Atiku Abubakar. And I also think Prof is gentle and may not have the political will and capacity; the major ingredients of power to,horlarmelaycan3
2022-01-22 15:38:22+00:00,1484913335996985349,Atiku Abubakar he has allies all over the country and people's representative. https://t.co/y6RhWb303P,muhammed_ida
2022-01-22 15:32:22+00:00,1484911827049926658,Atiku Abubakar in Sokoto State for a condolence visit. #AtikuCares #AtikuKawai https://t.co/0zYYDpOxTZ,DOkooza
2022-01-22 15:09:13+00:00,1484906000352268290,"Atiku Abubakar , give my gangster job for election 2023 president  we go deliver legit no comment. https://t.co/6uuCf1eNgH",jasper1477
2022-01-22 15:08:45+00:00,1484905881968033792,"My president 2023

Jamu muje kawae Atiku Abubakar, sa maza gudu. 
Let's join hand together to make it possible....

#AtikuKawai https://t.co/tQsJJKzLMf",jamiusagiru
2022-01-22 15:04:17+00:00,1484904758062333957,"Today, H. E. Atiku Abubakar led a powerful delegation to the Governor of Sokoto State, Aminu Tambuwal - to commiserate with the Governor, over the demise of his Elder Brother.

 #AtikuInSokoto @atiku @Rasheethe #AtikuKawai @Galafi_Hamma @Zayyan_ubandoma https://t.co/aYbj3vf9rW",MoniMike8
2022-01-22 14:57:09+00:00,1484902964938616838,"Excellency Atiku Abubakar paid a condolence visit to Executive Governor of Sokoto Aminu Waziri in Tambuwal over the demise of his elder brother Wazirin Tambuwal,

May Almighty Allah Forgive Him,Grant Him Jannatul Firdausi And Give Him Family Courage To Bear The Loss. https://t.co/68FhpUJ83h",Mainagge0
2022-01-22 14:47:50+00:00,1484900621455142915,"Today, H. E. Atiku Abubakar led a powerful delegation to the Governor of Sokoto State, Aminu Tambuwal - to commiserate with the Governor, over the demise of his Elder Brother.

 #AtikuInSokoto https://t.co/QHuq3YYjnx",SWAtiku2023
2022-01-22 14:39:31+00:00,1484898524944904194,"Today 22nd of January 2022, it was a successful day as Alhaji Yaro Gobirawa received His Excellency Former Vice President Alhaji Atiku Abubakar as he makes his condolence visit to His Excellency Rt. Hon. Aminu Waziri Tambuwal. https://t.co/hONMBNx1u6",Comrade52807564
2022-01-22 14:37:01+00:00,1484897895941910529,"Atiku Abubakar in Sokoto State for a condolence visit.

#AtikuKawai https://t.co/FZbrRvqP2k",Abuubaidahmakam
2022-01-22 14:34:02+00:00,1484897145299873798,"“I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now”

—Atiku Abubakar https://t.co/ojmEn20v9x",gistmeupdate
2022-01-22 14:25:44+00:00,1484895056414789632,"Atiku Abubakar in Sokoto State for a condolence visit.

#AtikuKawai
#umaryakubuilu 
Kano State https://t.co/BhoZulacWo",UmarIlu8
2022-01-22 14:23:53+00:00,1484894592327692294,"Gov Tambuwal Receives Former Vice President, Atiku Abubakar 

Former Vice President of Nigeria, Alh @atiku Abubakar GCON, this afternoon was in Sokoto to condole with Governor @AWTambuwal who lost his Elder brother, Alh Muhammadu Bello (Wazirin Tambuwal) on Tuesday. https://t.co/twIHxIfN9U",LemaNafiu
2022-01-22 14:09:14+00:00,1484890905693900805,"Every Body already know this is the cheapest propaganda From APC lying skills.

Disregard this shit Nigerians.
His Excellency Alhaji Dr Atiku Abubakar  can't be dis cheap.

Thank you
#IAmWithAtiku https://t.co/hpf9DY6SWc",Prince_Ajunwas
2022-01-22 13:52:35+00:00,1484886717526122500,@AAsupportOrg Nigerian Youths are tired of endless promises. We need a performer with strategic intelligence abilities. Atiku Abubakar knows how to stimulate and generate the economy. He has created thousands of jobs,AnthonyOkonkwo2
2022-01-22 13:51:48+00:00,1484886517646602245,@SavvyRinu Nigerian Youths are tired of endless promises. We need a performer with strategic intelligence abilities. Atiku Abubakar knows how to stimulate and generate the economy. He has created thousands of jobs,AnthonyOkonkwo2
2022-01-22 13:27:21+00:00,1484880364636196866,"FROM KATSINA TO SOKOTO.

 Alhaji Atiku Abubakar Arrived Sokoto For A  Condolence Visit To Governor Aminu Waziri  Tambuwal. https://t.co/UWL2L4SvHE",Mainagge0
2022-01-22 12:48:30+00:00,1484870589437333508,"ATIKU ABUBAKAR SYMPATHIZES WITH ALHAJI  DAHIRU MANGAL.

Atiku Abubakar Has Paid A Condolence Visit To Dahiru Mangal Over The Demise Of His Mother
 
Atiku Abubakar
Expressed Shock Over The Loss And Prayed To Allah To Grant Her Janna And Give Her Family Courage To Bear The Loss https://t.co/IJA7FfyQ1q",Mainagge0
2022-01-22 12:27:57+00:00,1484865415666970631,"“I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now”

—Atiku Abubakar https://t.co/Gmvvw8YoQS",itsenyabi
2022-01-22 12:22:00+00:00,1484863920598880257,"“I'm the best in @OfficialPDPNig &amp; the only one who can face @AsiwajuTinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the @OfficialAPCNg because he's the best APC has for now”

— Atiku Abubakar (@atiku)

By the time BAT is done with PDP...ehhnnn? https://t.co/NLvcoctPIG",TNOnigeria
2022-01-22 11:57:26+00:00,1484857735686598661,Leaked audio: Atiku Abubakar urges Rotimi Amaechi to return to PDP forward of elections - https://t.co/I2N41Se1cL,ghanamma
2022-01-22 11:35:40+00:00,1484852259406041090,"Yaki saida Commander,
Abdulrasheet Shehu Ubaa @Rasheethe babban commander His Excellency Atiku Abubakar, in  @atiku  yace masa gabar baya tsayawa saiya tabbatar da gabar tayi kyau.  Allah ya kara lfy.

#AtikuKawai https://t.co/uicDAPg6Cq",abbalala3
2022-01-22 10:46:19+00:00,1484839840663453697,"@hazizsegun Na Osibanjo dey wait for cabal to decide, Alhaji Atiku Abubakar na one man cabal; he simply needs a few alliances not any cabal’s backing.",ab_akam
2022-01-22 10:22:09+00:00,1484833759329456130,Atiku Abubakar in shaa Allah https://t.co/J5oGZoR5rk,OG_Dreamville
2022-01-22 08:59:49+00:00,1484813039614504960,There's a viral quote purportedly made by Atiku Abubakar about 2023. Anyone who cannot detect that as fake at a first glance needs to do a thorough examination of how she or he consumes news items and stories on these streets.,dayo_babadee
2022-01-22 08:34:02+00:00,1484806550590038020,"2023: Igbo Youth Group Drums Support For Atiku Abubakar  By Chimezie Ozems  Posted by News Mirror, November 14, 2021 https://t.co/3HGxF3iigE",AbubakarYouths
2022-01-22 08:22:31+00:00,1484803653315747842,"I'm the best in @OfficialPDPNig and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best @OfficialAPCNg has for now 
      👇
Atiku Abubakar",Joladexy
2022-01-22 08:15:15+00:00,1484801822149722116,"“I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now”

—Atiku Abubakar",amosokogudivine
2022-01-22 08:14:41+00:00,1484801679044268034,"“I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now”

— @atiku Abubakar https://t.co/wvWu1TXWVB",Abdulfatihoba
2022-01-22 07:57:05+00:00,1484797251440496641,"If there is a man to believe there is a God to perform.

#Mercy | Atiku Abubakar | Peter Obi | Davido | Big Wiz | https://t.co/od3FcFjJEa",ericmangs
2022-01-22 07:43:50+00:00,1484793914951356416,the true Wazobia leader. Atiku Abubakar 2023. https://t.co/NVK4qjzdkE,odeco_musa
2022-01-22 07:39:03+00:00,1484792714227068928,"I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now 

Atiku Abubakar🔥",BoomPurity
2022-01-22 07:35:01+00:00,1484791698760867844,Nigeria and Nigerians at your hands insha Allah Atiku Abubakar 2023. https://t.co/lVWpIKSUZy,odeco_musa
2022-01-22 07:25:57+00:00,1484789417583812609,How old is Alhaji Atiku Abubakar?,hayanmehayan
2022-01-22 07:25:24+00:00,1484789277317812227,"I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now 

Atiku Abubakar",sadickpunky
2022-01-22 07:04:59+00:00,1484784141346484227,"Yesterday, Our Convener Ukpai Emma Ukpai @UkpaiEmmaUkpai1 received the AA TEAM led by High Chief Engr Raymond A Dokpesi @RaymondADokpesi to South East on their consultation move to make sure Nigeria work Again. Atiku Abubakar @atiku is our choice.
#IAmWithAtiku https://t.co/fHRBWobNWQ",AbubakarYouths
2022-01-22 07:03:02+00:00,1484783647710396420,"Atiku Abubakar micro-finance bank has lift out over 45,000 families and orphans out of poverty. 

If you want to tackle poverty, Empower woman.
 Atiku Will reduce Poverty in Nigeria @atiku @Rasheethe @Galafi_Hamma @Zayyan_ubandoma #AtikuKawai https://t.co/a0LclSSp47",MoniMike8
2022-01-22 06:14:34+00:00,1484771452096241668,"""I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now"".....

Atiku Abubakar",AyofeOlaniyi12
2022-01-22 05:21:25+00:00,1484758074317488130,"Atiku Abubakar (@atiku) Tweeted:
Earlier today, it was a cross-fertilisation of ideas at the 19th @daily_trust Dialogue with the theme 2023: The Politics, Economy and Insecurity. https://t.co/RswDOGmxqL (https://t.co/G4yCZvOu12) https://t.co/F2520KTcXn",recentbornoyesu
2022-01-22 04:38:22+00:00,1484747243320139776,"Tinubu should have supported Atiku Abubakar. 

The same Atiku who attempted to have OBJ impeached just after three months of him being elected president. 

Feed this BS to those who can’t see through it. https://t.co/wmqjbfzQyN",MrAfobaje
2022-01-22 02:21:39+00:00,1484712837406670853,Atiku abubakar,Musbahusulaim17
2022-01-21 22:25:29+00:00,1484653403808665608,"better to be unborn than to be untaught, ignorance is the root of every misfortunes' redeeming our dear country from ill-governance we must invest our trust on a well groomed leader like our one and only Atiku Abubakar come 2023.
Yes we can. https://t.co/trfHbUeqU1",kelly_agaba
2022-01-21 22:06:56+00:00,1484648733056946178,"Nayi mafarkin Atiku Abubakar yana ta kira na, ko me hakan ke nufi?🤔",AM_Saleeem
2022-01-21 20:49:31+00:00,1484629253555736580,"What is all these? Please where is @atiku Abubakar....Some of us can no longer wait. Please sir, with all due respect, between now and next month, let us know of your intentions or tell your lawyers to wait for my summons! https://t.co/aH84WYZuSN",Dumaz07
2022-01-21 20:48:36+00:00,1484629022470553605,Does this speak to Moghalu or does this speak about Nigerians voters who gladly gave millions of votes to Muhammadu Buhari and Atiku Abubakar? You people are not ready. https://t.co/7gE8NYNWdC,EmeksOfficial
2022-01-21 20:21:11+00:00,1484622121401831432,"@atiku Dear Hon. Atiku Abubakar, sir with all due respect, I want to sincerely ask you reasons you have not declared your intention to run for the office of the President of this Nation!. These faces up here are clowns with ill intentions!",Dumaz07
2022-01-21 20:09:52+00:00,1484619272554958849,"Atiku Abubakar
Bukola Saraki
Pius Anyim
Aminu Tambuwal 
Bala Mohammed and other unproductive aspirants are fighting for the PDP Presidential ticket.

Meanwhile, non of the above names is a threat to any candidate which the APC party will produce, BRF alone will end their career.",mickiebrownkie
2022-01-21 20:08:03+00:00,1484618816445419522,"A leader has to be practical and a realist yet must talk the language of the visionary and the idealist

Nigeria will feel proud to be led by a visionary leader like Atiku Abubakar!
#ASO2AsoRock #AtikuOccupyNigeria https://t.co/4ZvfYZuTsO",jrnaib2
2022-01-21 20:02:36+00:00,1484617444748636162,@PDP_Dynasty @Atiku Abubakar Wazirin Adamawa,kanaljada
2022-01-21 19:22:28+00:00,1484607346370400256,"@PDP_Dynasty Alhaji Atiku Abubakar is the man PDP needs anything than that they have loose ,they should forget about religion or zoning ,",RowlandOmobude2
2022-01-21 18:45:45+00:00,1484598107186806784,"@Tutsy22 You lied...
Atiku go nowhere 
Stop your social media vote 
Vote doesn't count on social media, except polling unit
Atiku can never defeat Asiwaju in any election 
Get the sense or borrow yourself a sense 
Atiku Abubakar is not a match for Asiwaju Bola Ahmed Tinubu in any election",SakaBaba2
2022-01-21 18:26:14+00:00,1484593195501723649,Nigeria and Nigerians at your hands insha Allah 2023. Atiku Abubakar 2023. https://t.co/66DbAm7HTP,odeco_musa
2022-01-21 18:22:55+00:00,1484592360558411781,Water you don't have enemies. Atiku Abubakar 2023 insha Allah. https://t.co/HvjUKyo0qL,odeco_musa
2022-01-21 18:13:26+00:00,1484589971080163334,the God building. Atiku Abubakar is coming insha Allah 2023. https://t.co/G69yJAixH9,odeco_musa
2022-01-21 18:10:53+00:00,1484589332476440578,the incoming president of Nigeria insha Allah Atiku Abubakar 2023. https://t.co/XnevOkwu1I,odeco_musa
2022-01-21 18:04:52+00:00,1484587818764677127,How far na with Atiku Abubakar 2023 Presidential movement na him we dey wait for ooo.,danmalams97
2022-01-21 17:57:37+00:00,1484585991553916932,"We shall Atikulate until we takeover ASO ROCK in 2023.
HE, Alh Atiku Abubakar believe in National Unity. 
He will transform NIGERIA to a better one. Let's Join hands with him to get Nigeria working again. @atiku @AdamuAtikuA @Rasheethe #AtikuKawai https://t.co/Cd9elInGyJ",MoniMike8
2022-01-21 17:18:17+00:00,1484576095005462529,"Alhaji Atiku Abubakar is a great person, a good man who can unite the country no doubt; the only issue i have with Atiku is his propensity to abandon people &amp; his disconnect with the masses &amp; love for elites. 
I don’t see him doing well as President but generally he’s a good man.",KingdomOgor
2022-01-21 17:11:09+00:00,1484574298878746628,"I don’t know about this, but I can authoritatively inform you that Atiku Abubakar is a great personality whom I have upmost respect for. https://t.co/H6bgxpuRyd",KingdomOgor
2022-01-21 16:53:40+00:00,1484569896822484992,How competent Atiku Abubakar is?,al_shekarau_
2022-01-21 16:29:23+00:00,1484563786669375496,"@atiku @daily_trust his excellency doctor Alhaji atiku abubakar wazirin adamawa 

President of Nigeria 2023

By engineer Anas001 matawallen atiku as house of representatives Gombe North 2023 insha allah",ENGINERRANAS001
2022-01-21 16:25:35+00:00,1484562830468816898,"I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now
....Atiku Abubakar @AsiwajuTinubu @Atiku",OtobongSunday3
2022-01-21 16:20:03+00:00,1484561438974918662,"*I'm the best in PDP and the only one who can face Tinubu. If I lose the PDP primaries, as a nationalist, I will support Tinubu of the APC because he's the best APC has for now -

Atiku Abubakar",afoguarantor100
2022-01-21 16:07:41+00:00,1484558324729364490,"Nigeria needs a skilled and knowledgeable person so that everyone can get justice in the country without any discrimination on the basis of religion or ethnicity.
we have a good understanding Alhaji Atiku Abubakar will compare Nigeria to the situation in which our country. https://t.co/GR1e1RtGOw",Alkibiyawy
2022-01-21 16:03:58+00:00,1484557390360068097,"his excellency doctor Alhaji atiku abubakar wazirin adamawa 

President of Nigeria 2023

By engineer Anas001 matawallen atiku as house of representatives Gombe North 2023 insha allah",ENGINERRANAS001
2022-01-21 14:56:48+00:00,1484540489625964549,@Rahma_sadau #Atiku Abubakar,Ivybless_
2022-01-21 13:42:25+00:00,1484521768241045507,"2023: Atiku, Tambuwal and Saraki on War path over PDP Presidential Ticket

Former VP, Atiku Abubakar, Former SP, Bukola Saraki and Pius Anyim alongside Governors Aminu Tambuwal and Bala Mohammed are all in interested in securing the Presidential ticket.

Oya make the fight long😂 https://t.co/VE0J4BpcXe",cbngov_akin1
2022-01-21 12:32:07+00:00,1484504077304315912,"A contentious proxy battle has begun in the Peoples Democratic Party, PDP over the 2023 Presidential ticket of the Party.

POLITICS NIGERIA has learned that former vice President, Atiku Abubakar , Former Senate Presidents, Bukola Saraki and Pius Anyim

https://t.co/LdCTSotv0O https://t.co/0TXTtsEoRs",reportdailys
2022-01-21 12:24:17+00:00,1484502106623164419,"The three prospective candidates for 2023;
1. Kingsley Moghalu ADC
2. Bola Ahmed Tinubu APC
3. Atiku Abubakar PDP
APC and PDP will not zone presidency to southeast.
@FS_Yusuf_ @ayemojubar @firstladyship",OkoyomonChrist1
2022-01-21 11:40:01+00:00,1484490968216834050,"@Mainagge0 Alh, am outdoor advertising practitioner, registered with all relevant agencies and am practicing in South West of this country. I have billboards which you can use to campaign for His Excellency, Alh. Atiku Abubakar.",Eebo891
2022-01-21 11:29:32+00:00,1484488330037317634,@PDP_Dynasty Alhaji Atiku Abubakar,TijjaniOladimej
2022-01-21 11:06:40+00:00,1484482572755378176,@PDP_Dynasty Atiku Abubakar,saheeb_abubakar
2022-01-21 10:47:31+00:00,1484477752489267207,Together with my Boss Alh. @atiku Abubakar Wazirin Adamawa. May Almighty Allah continue to shower His blessings upon us. Jumu'at Khareem. https://t.co/kfg4FIUoVT,Mainagge0
2022-01-21 10:41:54+00:00,1484476342079045638,President 2023 Atiku abubakar wazirin adamawa jirgin fiton talakawa✊ https://t.co/dEnBTvsFYj,AbbaSageer1
2022-01-21 10:34:42+00:00,1484474528474533890,"Atiku Abubakar His A True Democrat,Visionary, Compassionate And A Transformational Leader In The Hearts And Minds Of Many Nigerians,May Almighty Allah Fulfill Our   Dreams And Make It So Easy For Us.                                                          
#AtikuKawai https://t.co/aCUT1gXS6m",abbalala3
2022-01-21 09:58:27+00:00,1484465407360704513,@Ak_Yusufari @AsiwajuTinubu @KashimSM @AbdulAbmJ Kayi screenshot ka ajiye Nigeria ta Atiku Abubakar ne insha Allah,Lminkaeel
2022-01-21 08:29:44+00:00,1484443081671860224,@PDP_Dynasty Atiku Abubakar,alabruce_j
2022-01-21 08:27:41+00:00,1484442562425503745,"@vanguardngrnews We are so grateful 2 God Almighty that Atiku Abubakar, a Fulani man, is not that leader, so needed in Nigeria, at a time this. It has become so evident 2 all persons in Nigeria, that hegemonic taskmasters, called northern leaders lacks d veritable qualities 2 duly lead us again!",AbuajahFlorence
2022-01-21 08:16:52+00:00,1484439840255062016,@PDP_Dynasty ATIKU ABUBAKAR 👍,UsmanJalo8
2022-01-21 08:07:16+00:00,1484437426420469761,"@PhemzDaws @lionofjada @AAsupportOrg @Lynnegirl5 @Atikuplan2023 @AtikuKawai_MG @jrnaib2 Honestly, at this moment Nigerians direly need his excellency @atiku Abubakar to revamp the conspicuous woes of commander whom under his watch thousands of Nigerians has been killed, skyrocketed of unemployment, debt, naira to dollar et al.",Dec_Uche
2022-01-21 07:39:05+00:00,1484430332468289537,"His Excellence Former Head of State, Gen Abdulsalami Abubakar, and His Emminence Sultan of Sokoto, Sa'ad Abubakar III, at the Daily Trust Dialogue Event, Abuja, Yesterday. Occasion was also graced by Alhaji Atiku Abubakar, and Executive Gov. Borno State, Prof. Babagana Zulum. https://t.co/42Ah3x6NA6",vixsonics
2022-01-21 07:15:31+00:00,1484424401646981121,@Maipata10 @anasko__sheka @Hyderaleyou @the_scholar1 @Aishajajere11 @pureblissss1 @usman_amyn Atiku Abubakar,hamzaum50970915
2022-01-21 06:09:36+00:00,1484407813313073154,@PDP_Dynasty Atiku Abubakar,Jibrinalikwada1
2022-01-21 04:21:47+00:00,1484380679215456256,"With respect to relevant experience for the top job, let us x-ray the candidates. Atiku Abubakar’s public sector experience consists of Deputy Director of Customs, a subordinate position. 

He never became chief executive of Customs and Excise Department. - Tambuwal group",DOlusegun
2022-01-21 01:37:43+00:00,1484339394081222656,@Rahma_sadau Atiku Abubakar,SuleimanMuazuG
2022-01-20 22:56:17+00:00,1484298765246812163,"Earlier today, HE Atiku Abubakar was at cross-fertilisation of ideas at the 19th @daily_trust Dialogue with the theme 2023: The Politics, Economy and Insecurity. https://t.co/G9Vfp071qv",Dr_Ahmed___A
2022-01-20 22:32:46+00:00,1484292849772503047,"H.E Alh @atiku Abubakar Earlier today joined a prominent politicians H.E former Head of state Abdusalam Abubakar, Gov zulum His royal Sultan Abubakar at 19th @daily_trust Dialogues 2023: The Politics, Economy and Insecurity. https://t.co/gfLlPZSUZ0",WasiluSalihu
2022-01-20 22:25:12+00:00,1484290941989138440,"Alh @atiku Abubakar express  his deepest heartfelt over the received news of the gruesome murder of 5 year-old Hanifa Abdullahi, who was killed after spending 47 days in captivity.
This is an inhuman and barbaric act. I cannot contemplate how a sane person would",WasiluSalihu
2022-01-20 21:39:28+00:00,1484279434832232454,@tola_atiku @Abubakar_X_ Bitch,K_Kolere
2022-01-20 21:37:51+00:00,1484279026923540483,Zero tension insha Allah 2023 . Believe me Atiku Abubakar is coming insha Allah 2023. https://t.co/zwxF56VFiH,odeco_musa
2022-01-20 21:32:32+00:00,1484277691952082949,Road to villa insha Allah Atiku Abubakar 2023. https://t.co/DMTmthOkXD,odeco_musa
2022-01-20 21:29:32+00:00,1484276935844929545,@PDP_Dynasty Atiku Abubakar,adoo_dominic
2022-01-20 21:29:32+00:00,1484276934498566154,"Your life long ambition to be President shouldn’t come before more sensitive issues than competency, national cohesion and a working Nigeria. 

I am speaking to Bola Tinubu and Atiku Abubakar. Both of them are on the same mission, driven by the same ambition.",Nwokenapuoku
2022-01-20 21:24:49+00:00,1484275747732791296,the incoming president of Nigeria insha Allah Atiku Abubakar 2023 https://t.co/FmFdNJZMmu,odeco_musa
2022-01-20 21:10:29+00:00,1484272139343650823,"Earlier today, HE Atiku Abubakar was at cross-fertilisation of ideas at the 19th @daily_trust Dialogue with the theme 2023: The Politics, Economy and Insecurity. https://t.co/en7OWeHUzZ",Ubandomajr001
2022-01-20 21:01:11+00:00,1484269802340376579,"@PDP_Dynasty Atiku Abubakar, Wazirin Adamawa",SamsonB95272807
2022-01-20 20:09:09+00:00,1484256706771267584,@Will1726 @AbdulMahmud01 Then let his admirers wait and maybe he wins with Atiku Abubakar.,ifeanyispace
2022-01-20 19:41:15+00:00,1484249684860444673,"Alhaji Atiku Abubakar. A great Nigerian and a unified politician, who believes in the peace and stability of Nigeria. Upmost respect your excellency!!! https://t.co/qONYzMUAJM",KingdomOgor
2022-01-20 19:19:22+00:00,1484244177886097414,@PDP_Dynasty Atiku Abubakar,jamiusagiru
2022-01-20 18:01:17+00:00,1484224525688524806,@Maipata10 @anasko__sheka @nurasabitu @Hyderaleyou @the_scholar1 @Aishajajere11 @pureblissss1 @usman_amyn Atiku Abubakar 💪,Jabeerhamma
2022-01-20 17:35:16+00:00,1484217981014003712,@PDP_Dynasty Atiku Abubakar,Ndatuba
2022-01-20 17:27:29+00:00,1484216021527724032,@PDP_Dynasty Atiku Abubakar is the right person at right time.,Kabirua93613012
2022-01-20 17:27:29+00:00,1484216019778424832,"Earlier today,His Excellency Atiku Abubakar @atiku participated at the 19th @daily_trust Dialogue with the theme 2023: The Politics, Economy and Insecurity. 

It was e great outing....
#IAmWithAtiku https://t.co/Fmtc9Xsoc7",AbubakarYouths
2022-01-20 17:20:39+00:00,1484214302777167888,"We have seen the best from the other side-and.@atiku seems to be the only prepared Aspirant cum candidate for Nigeria’s no 1 seat.
Go for @atikukawai
Go for change
Support Atiku Abubakar https://t.co/NyL1ZHeoJa",AhmadNassarawa1
2022-01-20 17:17:39+00:00,1484213546342887431,"Earlier today,H.E Alh Atiku Abubakar was at cross-fertilisation of ideas at the 19th.@daily_trust Dialogue with the theme 2023:The politics, Economy and insecurity @atiku #AtikuKawai https://t.co/q5Q8QyFRFG",AhmadNassarawa1
2022-01-20 16:57:52+00:00,1484208567091699725,"No other candidate has the capacity to address Nigeria challenges like @atiku Abubakar 
#Atiku2023
#AtikuKawai https://t.co/JYMn9Dw9NW",hymustapha1
2022-01-20 16:41:46+00:00,1484204516593577989,Atiku Abubakar! https://t.co/TIAUnWc1hK,Abdvlherphyz
2022-01-20 16:31:20+00:00,1484201889927507969,"We have seen the best from the other side - and @atiku seems to be the only prepared Aspirant cum Candidate for Nigeria's no 1 Seat.

Go for ATIKU
Go for 🥇

Support Atiku Abubakar! https://t.co/bvk2CHAnPh",Barhas59596600
2022-01-20 16:28:06+00:00,1484201076467326977,"Perception is a big deal in politics. If you know you know. If you are in doubt, ask Atiku Abubakar",akin_oluseun
2022-01-20 16:17:42+00:00,1484198457992785923,@PDP_Dynasty Atiku Abubakar,Abdulzane
2022-01-20 16:16:21+00:00,1484198118782611456,"Nigeria Needs Efficient, Capable Leader- Atiku Abubakar

By Biyi Lawrence

IBADAN(GVE)- Nigeria's Former Vice President, Atiku Abubakar, Thursday said the country needs a capable leader that will address the problems facing the nation.

Atiku stated this

https://t.co/ZXNapKZai3 https://t.co/qSqH18ZMo6",globalextra
2022-01-20 16:15:10+00:00,1484197822455074821,"Former Vice-President Atiku Abubakar has cautioned the leadership of various ethnic nationalities across the country to watch their utterances and actions as the 2023 general elections approach.

https://t.co/tqFDj6Km8Q",daily_trust
2022-01-20 16:01:07+00:00,1484194286677729280,"and his choices of candidates underlined his political credentials. He became, and has remained, a dependable sanctuary of victims of political witch-hunts. In 2007, he offered his political structure to former VP Atiku Abubakar to run for President under the Action Congress (AC)",IU_Wakilii
2022-01-20 15:53:59+00:00,1484192492442595333,"Dan takarar shugaban kasa a 2019, Atiku Abubakar, ya bayyana irin yadda yake ji ganin yadda kasar nan ke fama da kalubalen da yawa.

Ya ce bai taba ganin irin wannan tashin hankali ba, kuma bai yi tsammanin Najeriya za ta shiga irin wannan hali ba.

https://t.co/oOfDkpPzWe",legitnghausa
2022-01-20 15:46:00+00:00,1484190480053125126,@Rahma_sadau Alaji Atiku Abubakar,musaofficerr
2022-01-20 15:33:28+00:00,1484187325894574095,"We need competent man like Atiku Abubakar.
The solutions to Nigeria’s economic and political instability will basically be determined and addressed by a new visionary leadership whose aim is to implement policies that will heavily impact upon national development.
 #AtikuKawai",AbdulaziziSaidu
2022-01-20 14:53:23+00:00,1484177242213158915,"@Rasheethe @atiku Atiku Abubakar is the best man for the job.
#Atikukawai",MoniMike8
2022-01-20 14:50:59+00:00,1484176634974330880,@PDP_Dynasty @Mainagge0 Atiku Abubakar https://t.co/8wffArlmDu,Abdul_939
2022-01-20 14:49:33+00:00,1484176276965322756,"*The most qualified and acceptable candidate come 2023.H.E Atiku Abubakar is well equipped to deliver.* 

#AtikuKawai #Atikufixnigeria #Atiku https://t.co/LPLJryFCIe",Abdul_939
2022-01-20 14:11:48+00:00,1484166775608590337,"Alh Atiku Abubakar
Kai ne kadai yakamata ci
Ya shugabanci Nigeria a wannan lokaci.
Saboda shi mutu ne da yajima ana fafatawa dashi kuma masanin tattalin Arziki.",ahmadbajoga
2022-01-20 14:01:49+00:00,1484164262478155780,"I have not seen this country face such serious challenges since its existence as i see at this point in time. 

Atiku Abubakar@Dailytrust Dialogue. https://t.co/rlDmZaAHUN",Mainagge0
